"metric","kernel","window_type","window_size","macroFScore","microFScore","isOneHot"
euclidean,triweight,fixed,1.239548,0.59203887,0.40594933,false
euclidean,triweight,fixed,1.260207,0.58807588,0.39723705,false
euclidean,triweight,fixed,1.280867,0.57200286,0.36647585,false
euclidean,triweight,fixed,1.301526,0.55970400,0.34648442,false
euclidean,triweight,fixed,1.322185,0.54718273,0.32526420,false
euclidean,triweight,fixed,1.342844,0.52578622,0.28173217,false
euclidean,triweight,fixed,1.363503,0.51703185,0.26620504,false
euclidean,triweight,fixed,1.384162,0.40955742,0.24815109,false
euclidean,triweight,fixed,1.404821,0.40338505,0.23154623,false
euclidean,triweight,fixed,1.425480,0.40026141,0.22294788,false
euclidean,triweight,fixed,1.446140,0.39711191,0.21414141,false
euclidean,triweight,fixed,1.466799,0.39393589,0.20511816,false
euclidean,triweight,fixed,1.487458,0.39393589,0.20511816,false
euclidean,triweight,fixed,1.508117,0.39393589,0.20511816,false
euclidean,triweight,fixed,1.528776,0.39073264,0.19586898,false
euclidean,triweight,fixed,1.549435,0.38750145,0.18638423,false
euclidean,triweight,fixed,1.570094,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.590754,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.611413,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.632072,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.652731,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.673390,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.694049,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.714708,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.735368,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.756027,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.776686,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.797345,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.818004,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.838663,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.859322,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.879982,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.900641,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.921300,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.941959,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.962618,0.16666667,0.16666667,false
euclidean,triweight,fixed,1.983277,0.16666667,0.16666667,false
euclidean,triweight,fixed,2.003936,0.16666667,0.16666667,false
euclidean,triweight,fixed,2.024595,0.16666667,0.16666667,false
euclidean,triweight,fixed,2.045255,0.16666667,0.16666667,false
euclidean,tricube,variable,2.080000,0.93342065,0.93280488,false
euclidean,tricube,variable,4.160000,0.90314487,0.90047919,false
euclidean,tricube,variable,6.240000,0.90386670,0.90078437,false
euclidean,tricube,variable,8.320000,0.89649792,0.89179515,false
euclidean,tricube,variable,10.400000,0.89791885,0.89177870,false
euclidean,tricube,variable,12.480000,0.90190735,0.89628305,false
euclidean,tricube,variable,14.560000,0.90592715,0.90077225,false
euclidean,tricube,variable,16.640000,0.90188793,0.89599045,false
euclidean,tricube,variable,18.720000,0.90188793,0.89599045,false
euclidean,tricube,variable,20.800000,0.90188793,0.89599045,false
euclidean,tricube,variable,22.880000,0.89787911,0.89118675,false
euclidean,tricube,variable,24.960000,0.88994646,0.88150746,false
euclidean,tricube,variable,27.040000,0.88994646,0.88150746,false
euclidean,tricube,variable,29.120000,0.88994646,0.88150746,false
euclidean,tricube,variable,31.200000,0.88994646,0.88150746,false
euclidean,tricube,variable,33.280000,0.88426827,0.87684919,false
euclidean,tricube,variable,35.360000,0.88426827,0.87684919,false
euclidean,tricube,variable,37.440000,0.88036639,0.87245682,false
euclidean,tricube,variable,39.520000,0.88036639,0.87245682,false
euclidean,tricube,variable,41.600000,0.88036639,0.87245682,false
euclidean,tricube,variable,43.680000,0.88036639,0.87245682,false
euclidean,tricube,variable,45.760000,0.88036639,0.87245682,false
euclidean,tricube,variable,47.840000,0.88036639,0.87245682,false
euclidean,tricube,variable,49.920000,0.88434576,0.87727610,false
euclidean,tricube,variable,52.000000,0.88434576,0.87727610,false
euclidean,tricube,variable,54.080000,0.88542233,0.87781983,false
euclidean,tricube,variable,56.160000,0.88147186,0.87302278,false
euclidean,tricube,variable,58.240000,0.88147186,0.87302278,false
euclidean,tricube,variable,60.320000,0.88147186,0.87302278,false
euclidean,tricube,variable,62.400000,0.88147186,0.87302278,false
euclidean,tricube,variable,64.480000,0.88147186,0.87302278,false
euclidean,tricube,variable,66.560000,0.88147186,0.87302278,false
euclidean,tricube,variable,68.640000,0.87586346,0.86837762,false
euclidean,tricube,variable,70.720000,0.87586346,0.86837762,false
euclidean,tricube,variable,72.800000,0.86825388,0.85958796,false
euclidean,tricube,variable,74.880000,0.86448648,0.85516367,false
euclidean,tricube,variable,76.960000,0.86448648,0.85516367,false
euclidean,tricube,variable,79.040000,0.86448648,0.85516367,false
euclidean,tricube,variable,81.120000,0.86448648,0.85516367,false
euclidean,tricube,variable,83.200000,0.86448648,0.85516367,false
euclidean,tricube,variable,85.280000,0.86448648,0.85516367,false
euclidean,tricube,variable,87.360000,0.86448648,0.85516367,false
euclidean,tricube,variable,89.440000,0.86448648,0.85516367,false
euclidean,tricube,variable,91.520000,0.86074236,0.85071798,false
euclidean,tricube,variable,93.600000,0.85702035,0.84624951,false
euclidean,tricube,variable,95.680000,0.85316488,0.84154054,false
euclidean,tricube,variable,97.760000,0.84948574,0.83706752,false
euclidean,tricube,variable,99.840000,0.84948574,0.83706752,false
euclidean,tricube,variable,101.920000,0.84948574,0.83706752,false
euclidean,tricube,variable,104.000000,0.83463286,0.81864602,false
euclidean,tricube,variable,106.080000,0.83463286,0.81864602,false
euclidean,tricube,variable,108.160000,0.83289774,0.81495374,false
euclidean,tricube,variable,110.240000,0.82938740,0.81041534,false
euclidean,tricube,variable,112.320000,0.82567277,0.80571909,false
euclidean,tricube,variable,114.400000,0.81503696,0.79187439,false
euclidean,tricube,variable,116.480000,0.81503696,0.79187439,false
euclidean,tricube,variable,118.560000,0.80792163,0.78254100,false
euclidean,tricube,variable,120.640000,0.80083829,0.77315928,false
euclidean,tricube,variable,122.720000,0.79038754,0.75903754,false
euclidean,tricube,variable,124.800000,0.78699986,0.75430649,false
euclidean,tricube,variable,126.880000,0.78024039,0.74470490,false
euclidean,tricube,variable,128.960000,0.77324850,0.73507912,false
euclidean,tricube,variable,131.040000,0.76316124,0.72017848,false
euclidean,tricube,variable,133.120000,0.74637304,0.69416005,false
euclidean,tricube,variable,135.200000,0.73965415,0.68328533,false
euclidean,tricube,variable,137.280000,0.71581452,0.64417349,false
euclidean,tricube,variable,139.360000,0.69148733,0.60367422,false
euclidean,tricube,variable,141.440000,0.68319572,0.58696735,false
euclidean,tricube,variable,143.520000,0.66552221,0.55480958,false
euclidean,tricube,variable,145.600000,0.65469333,0.53547066,false
euclidean,tricube,variable,147.680000,0.63291167,0.49191145,false
euclidean,tricube,variable,149.760000,0.63291167,0.49191145,false
euclidean,tricube,variable,151.840000,0.60611461,0.44621383,false
euclidean,tricube,variable,153.920000,0.59859503,0.42850126,false
euclidean,tricube,variable,156.000000,0.57085725,0.37431568,false
euclidean,tricube,variable,158.080000,0.43552858,0.35866667,false
euclidean,tricube,variable,160.160000,0.43230245,0.35303902,false
euclidean,tricube,variable,162.240000,0.42902862,0.34731670,false
euclidean,tricube,variable,164.320000,0.41887500,0.32954936,false
euclidean,tricube,variable,166.400000,0.41536083,0.32341534,false
euclidean,tricube,variable,168.480000,0.42131036,0.32063813,false
euclidean,tricube,variable,170.560000,0.42131036,0.32063813,false
euclidean,tricube,variable,172.640000,0.41786995,0.31422631,false
euclidean,tricube,variable,174.720000,0.41786995,0.31422631,false
euclidean,tricube,variable,176.800000,0.42496448,0.31107667,false
euclidean,tricube,variable,178.880000,0.41494805,0.29052149,false
euclidean,tricube,variable,180.960000,0.41494805,0.29052149,false
euclidean,tricube,variable,183.040000,0.40415321,0.26867019,false
euclidean,tricube,variable,185.120000,0.41260745,0.25617284,false
euclidean,tricube,variable,187.200000,0.40338505,0.23154623,false
euclidean,tricube,variable,189.280000,0.39711191,0.21414141,false
euclidean,tricube,variable,191.360000,0.39073264,0.19586898,false
euclidean,tricube,variable,193.440000,0.38750145,0.18638423,false
euclidean,tricube,variable,195.520000,0.38424161,0.17665371,false
euclidean,tricube,variable,197.600000,0.16666667,0.16666667,false
euclidean,tricube,variable,199.680000,0.16666667,0.16666667,false
euclidean,tricube,variable,201.760000,0.16666667,0.16666667,false
euclidean,tricube,variable,203.840000,0.16666667,0.16666667,false
euclidean,tricube,variable,205.920000,0.16666667,0.16666667,false
euclidean,tricube,fixed,0.020659,0.16666667,0.16666667,false
euclidean,tricube,fixed,0.041318,0.16666667,0.16666667,false
euclidean,tricube,fixed,0.061977,0.50367827,0.24364070,false
euclidean,tricube,fixed,0.082637,0.56382774,0.36177286,false
euclidean,tricube,fixed,0.103296,0.65285527,0.53828904,false
euclidean,tricube,fixed,0.123955,0.76797600,0.71158998,false
euclidean,tricube,fixed,0.144614,0.82029092,0.78434805,false
euclidean,tricube,fixed,0.165273,0.84858806,0.83002583,false
euclidean,tricube,fixed,0.185932,0.90470360,0.89916581,false
euclidean,tricube,fixed,0.206591,0.88960808,0.88535547,false
euclidean,tricube,fixed,0.227251,0.89964125,0.89535434,false
euclidean,tricube,fixed,0.247910,0.90592715,0.90077225,false
euclidean,tricube,fixed,0.268569,0.90188793,0.89599045,false
euclidean,tricube,fixed,0.289228,0.90511236,0.90038146,false
euclidean,tricube,fixed,0.309887,0.89699565,0.89074772,false
euclidean,tricube,fixed,0.330546,0.90103808,0.89557531,false
euclidean,tricube,fixed,0.351205,0.89699565,0.89074772,false
euclidean,tricube,fixed,0.371864,0.89699565,0.89074772,false
euclidean,tricube,fixed,0.392524,0.89491817,0.88687897,false
euclidean,tricube,fixed,0.413183,0.88723190,0.87806473,false
euclidean,tricube,fixed,0.433842,0.88158450,0.87340818,false
euclidean,tricube,fixed,0.454501,0.87398659,0.86452824,false
euclidean,tricube,fixed,0.475160,0.87398659,0.86452824,false
euclidean,tricube,fixed,0.495819,0.87398659,0.86452824,false
euclidean,tricube,fixed,0.516478,0.87022401,0.86005730,false
euclidean,tricube,fixed,0.537138,0.87022401,0.86005730,false
euclidean,tricube,fixed,0.557797,0.85896536,0.84637459,false
euclidean,tricube,fixed,0.578456,0.86420279,0.85158292,false
euclidean,tricube,fixed,0.599115,0.84592956,0.82873546,false
euclidean,tricube,fixed,0.619774,0.83535627,0.81505153,false
euclidean,tricube,fixed,0.640433,0.83535627,0.81505153,false
euclidean,tricube,fixed,0.661092,0.82219017,0.80116423,false
euclidean,tricube,fixed,0.681752,0.81849487,0.79644809,false
euclidean,tricube,fixed,0.702411,0.80768105,0.78235735,false
euclidean,tricube,fixed,0.723070,0.79665492,0.76776422,false
euclidean,tricube,fixed,0.743729,0.78929560,0.75780333,false
euclidean,tricube,fixed,0.764388,0.76846475,0.72947371,false
euclidean,tricube,fixed,0.785047,0.75138883,0.70551882,false
euclidean,tricube,fixed,0.805706,0.74067272,0.69040404,false
euclidean,tricube,fixed,0.826365,0.73324283,0.67987654,false
euclidean,tricube,fixed,0.847025,0.72619635,0.66396546,false
euclidean,tricube,fixed,0.867684,0.72282878,0.65894355,false
euclidean,tricube,fixed,0.888343,0.70034026,0.62525973,false
euclidean,tricube,fixed,0.909002,0.69314009,0.60610563,false
euclidean,tricube,fixed,0.929661,0.67855764,0.58337880,false
euclidean,tricube,fixed,0.950320,0.64856886,0.53591595,false
euclidean,tricube,fixed,0.970979,0.63587751,0.51496529,false
euclidean,tricube,fixed,0.991639,0.63396753,0.49808986,false
euclidean,tricube,fixed,1.012298,0.61802239,0.47157375,false
euclidean,tricube,fixed,1.032957,0.60233953,0.44626771,false
euclidean,tricube,fixed,1.053616,0.59387746,0.43220464,false
euclidean,tricube,fixed,1.074275,0.58517253,0.41786897,false
euclidean,tricube,fixed,1.094934,0.57231014,0.39694215,false
euclidean,tricube,fixed,1.115593,0.58008443,0.38450676,false
euclidean,tricube,fixed,1.136253,0.56792721,0.36448214,false
euclidean,tricube,fixed,1.156912,0.54718273,0.32526420,false
euclidean,tricube,fixed,1.177571,0.53870562,0.31036469,false
euclidean,tricube,fixed,1.198230,0.51703185,0.26794992,false
euclidean,tricube,fixed,1.218889,0.51261077,0.25973409,false
euclidean,tricube,fixed,1.239548,0.40648350,0.23994470,false
euclidean,tricube,fixed,1.260207,0.39711191,0.21414141,false
euclidean,tricube,fixed,1.280867,0.39393589,0.20511816,false
euclidean,tricube,fixed,1.301526,0.39393589,0.20511816,false
euclidean,tricube,fixed,1.322185,0.39393589,0.20511816,false
euclidean,tricube,fixed,1.342844,0.39073264,0.19586898,false
euclidean,tricube,fixed,1.363503,0.38424161,0.17665371,false
euclidean,tricube,fixed,1.384162,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.404821,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.425480,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.446140,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.466799,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.487458,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.508117,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.528776,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.549435,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.570094,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.590754,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.611413,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.632072,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.652731,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.673390,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.694049,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.714708,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.735368,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.756027,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.776686,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.797345,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.818004,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.838663,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.859322,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.879982,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.900641,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.921300,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.941959,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.962618,0.16666667,0.16666667,false
euclidean,tricube,fixed,1.983277,0.16666667,0.16666667,false
euclidean,tricube,fixed,2.003936,0.16666667,0.16666667,false
euclidean,tricube,fixed,2.024595,0.16666667,0.16666667,false
euclidean,tricube,fixed,2.045255,0.16666667,0.16666667,false
euclidean,gaussian,variable,2.080000,0.84363796,0.82642031,false
euclidean,gaussian,variable,4.160000,0.82933587,0.80882138,false
euclidean,gaussian,variable,6.240000,0.82057128,0.79590228,false
euclidean,gaussian,variable,8.320000,0.81966694,0.79102367,false
euclidean,gaussian,variable,10.400000,0.81281741,0.78191117,false
euclidean,gaussian,variable,12.480000,0.80571448,0.77209819,false
euclidean,gaussian,variable,14.560000,0.79168451,0.75246395,false
euclidean,gaussian,variable,16.640000,0.78121771,0.73760058,false
euclidean,gaussian,variable,18.720000,0.77094046,0.72314614,false
euclidean,gaussian,variable,20.800000,0.75710693,0.70318417,false
euclidean,gaussian,variable,22.880000,0.74681320,0.68825892,false
euclidean,gaussian,variable,24.960000,0.76112037,0.69670689,false
euclidean,gaussian,variable,27.040000,0.74414796,0.66953173,false
euclidean,gaussian,variable,29.120000,0.73048610,0.64708358,false
euclidean,gaussian,variable,31.200000,0.72361809,0.63491710,false
euclidean,gaussian,variable,33.280000,0.70282739,0.60111127,false
euclidean,gaussian,variable,35.360000,0.67812914,0.55716878,false
euclidean,gaussian,variable,37.440000,0.66736768,0.53535354,false
euclidean,gaussian,variable,39.520000,0.64177040,0.48856209,false
euclidean,gaussian,variable,41.600000,0.62301162,0.44929594,false
euclidean,gaussian,variable,43.680000,0.60380190,0.41468427,false
euclidean,gaussian,variable,45.760000,0.56792721,0.35394703,false
euclidean,gaussian,variable,47.840000,0.55970400,0.34102080,false
euclidean,gaussian,variable,49.920000,0.43622053,0.31448068,false
euclidean,gaussian,variable,52.000000,0.42162039,0.27919919,false
euclidean,gaussian,variable,54.080000,0.40648350,0.23994470,false
euclidean,gaussian,variable,56.160000,0.39711191,0.21414141,false
euclidean,gaussian,variable,58.240000,0.38424161,0.17665371,false
